#GENE	SYN_GERP
DAP	-2.360822
CTNND2	0.39362681538461536
DNAH5	-1.5787097898936169
TRIO	-0.9680629221732746
FAM105A	-2.0666985294117644
FAM105B	-1.456663870967742
ANKH	-1.659838152610442
FBXL7	0.80419375
MARCH11	-0.039291747572815554
ZNF622	-1.0588756476683936
FAM134B	-1.0162822222222223
MYO10	-2.0302968787515003
BASP1	-1.8122399999999999
CDH18	-0.9416477401129945
CDH12	-0.7354934844192633
PRDM9	-0.06562277777777771
CDH10	-1.3220365017291067
CDH9	-1.5462040063091482
CDH6	-0.9694539943342777
DROSHA	-1.0830551236749115
C5orf22	-0.8617989130434781
PDZD2	-2.0301008544726304
GOLPH3	0.6533194244604316
MTMR12	-0.5776185567010309
ZFR	2.325296685082873
SUB1	0.38575681818181823
NPR3	0.28446654275092936
TARS	-1.342943220338983
ADAMTS12	-1.098265663841808
RXFP3	-0.2791708955223881
SLC45A2	-0.5213448148148148
AMACR	-1.2892395833333334
C1QTNF3	0.4795789115646258
RAI14	-1.1348786279683376
TTC23L	0.03743680555555557
RAD1	-0.9414725663716814
BRIX1	0.4838976562499999
DNAJC21	-1.1472513227513226
AGXT2	-0.8724548547717842
PRLR	-0.8552145818181818
SPEF2	-0.6097725166425471
IL7R	-0.4831377659574468
CAPSL	-2.1585128205128203
UGT3A1	-1.220610850622407
UGT3A2	-0.8981038793103449
LMBRD2	1.0366226865671642
SKP2	-0.7552869999999998
NADK2	1.3736835483870968
RANBP3L	0.9428210659898477
SLC1A3	-0.7538314814814816
NIPBL	2.529548223801066
C5orf42	-0.3721747714949652
NUP155	0.16362524429967432
WDR70	0.42240631578947363
GDNF	1.411841584158416
EGFLAM	-1.2521376033057852
LIFR	-2.0388099778270505
OSMR	-2.208824194306931
RICTOR	0.7872021008403361
FYB	-1.5969714594594595
C9	-1.6628920550458712
DAB2	0.7109223076923077
PTGER4	-0.16984070631970272
TTC33	-2.4252366071428573
PRKAA1	0.8541094420600858
RPL37	0.21185999999999985
CARD6	-0.4822171981776765
C7	-1.1082842541436466
MROH2B	-0.5631329249617152
C6	-0.7380379781420765
PLCXD3	0.7023364285714285
OXCT1	-0.37057583333333327
C5orf51	1.3258303571428571
FBXO4	-0.09631049382716048
GHR	0.07027094339622644
CCDC152	1.0590015873015874
SEPP1	0.372982987012987
ANXA2R	-3.014641414141414
ZNF131	0.5840845454545455
NIM1K	-1.4619601092896175
HMGCS1	0.28067698744769876
CCL28	-0.46437779999999984
C5orf28	-0.36360952380952394
C5orf34	0.5305736862745097
PAIP1	1.5322097345132744
NNT	-0.5581900334448161
FGF10	1.2937415730337078
MRPS30	-0.5248952153110048
HCN1	-0.2919672018348625
EMB	-0.2876897810218978
PARP8	0.4381621621621622
ISL1	1.6131493464052287
ITGA1	-0.9876536398467434
PELO	-0.7457074719101123
ITGA2	-1.5077347297297297
MOCS2	-0.344064
FST	0.39755410958904114
NDUFS4	0.8870912499999999
ARL15	0.120655172413793
HSPB3	-1.7224411764705883
SNX18	0.36178861538461543
ESM1	-0.8866506024096387
GZMK	-1.0901661538461538
GZMA	-0.7207677685950413
CDC20B	-0.366772064777328
GPX8	-0.2667184782608696
MCIDAS	-0.8088608056872039
CCNO	-0.5319321287128712
DHX29	-0.2639931103074142
SKIV2L2	0.09785169902912627
PPAP2A	0.6728870229007633
SLC38A9	0.46216340425531915
DDX4	0.8725517133956388
IL31RA	-0.7617281873111782
IL6ST	-1.139872652173913
ANKRD55	-0.6673315467625899
MAP3K1	-0.13089754098360656
SETD9	-0.2791032835820897
MIER3	-0.1691652036199095
GPBP1	2.0217464062499997
ACTBL2	-0.8408737430167597
PLK2	-0.3843670863309353
GAPT	-1.9053803174603172
RAB3C	-0.1872441860465116
PDE4D	0.25263063360881555
DEPDC1B	-1.0535080188679247
ELOVL7	0.936313043478261
ERCC8	1.2099335260115607
NDUFAF2	-0.09426901639344278
SMIM15	0.1839000000000001
ZSWIM6	1.412914049586777
C5orf64	0.8604333333333334
KIF2A	1.8140355048859935
DIMT1	0.3332659420289855
IPO11	0.7752342512077296
LRRC70	0.778603515625
HTR1A	-0.2637044052863436
RNF180	1.474831981981982
RGS7BP	1.2872639639639643
FAM159B	1.5527686567164178
SREK1IP1	0.6133783783783786
CWC27	0.6154728395061728
ADAMTS6	2.1765467324561403
CENPK	0.4913448275862069
PPWD1	0.9613391634980989
TRIM23	0.2564297154471545
TRAPPC13	0.1735440804597701
SGTB	0.17091623931623928
NLN	-0.23741563763066204
ERBB2IP	1.4619488682226212
SREK1	1.1332752895752893
MAST4	-1.943528762886598
CD180	-1.471055632183908
PIK3R1	-0.8041796363636365
SLC30A5	0.8693295454545455
CCNB1	-0.5900873786407766
CENPH	0.2701794871794871
MRPS36	0.39478260869565224
CDK7	0.13584647887323945
CCDC125	-0.3562507058823529
TAF9	-0.11237706349206347
RAD17	0.37046394052044607
MARVELD2	-3.573492479338843
OCLN	-1.9307217592592592
GTF2H2C	-0.0632629268292683
SERF1B	0.361668085106383
SMN2	-0.4404080291970803
SERF1A	0.1924744680851064
SMN1	-0.32670000000000005
NAIP	-0.6753479353680432
GTF2H2	-0.36140609756097564
BDP1	0.22998868991517438
MCCC2	-1.5206405660377358
CARTPT	0.34396271186440674
MAP1B	-2.142730111206159
MRPS27	-0.7415267045454548
PTCD2	-0.5256596794871796
ZNF366	-0.9546149681528663
TNPO1	1.299442735042735
FCHO2	0.9327145161290323
TMEM171	-2.37238323699422
TMEM174	-1.9849913385826772
BTF3	1.6593317757009347
ANKRA2	0.3924902777777778
UTP15	-0.47119744493392063
ARHGEF28	-1.712989254691689
ENC1	-1.5635177121771215
HEXB	-0.5198884920634921
GFM2	0.13271682352941175
NSA2	-0.27895327102803735
FAM169A	0.17792448979591835
GCNT4	-1.7770108280254777
ANKRD31	0.4551325036603221
HMGCR	-1.1330029927536234
COL4A3BP	1.137504761904762
POLK	0.5597257142857142
ANKDD1B	-0.8010092436974788
POC5	-1.484915909090909
SV2C	-1.139774322683706
IQGAP2	-2.218123805601318
F2RL2	-1.0272017647058824
F2R	-2.256145631067961
F2RL1	-1.5828668316831684
S100Z	0.017916666666666595
CRHBP	-0.5865520547945204
AGGF1	-0.5078159285714287
ZBED3	-1.1150457516339871
PDE8B	-0.8320331830238727
WDR41	0.1403120918367347
OTP	1.04883512
TBCA	0.85585
AP3B1	0.2029294623655914
LHFPL2	-0.971625267857143
ARSB	-1.036216113074205
DMGDH	-1.1680215158924208
BHMT2	-1.861781818181818
BHMT	-2.4790737704918038
JMY	-0.8606030303030302
HOMER1	1.7204134751773048
PAPD4	2.506734391534392
CMYA5	-0.9072693884297521
MTX3	0.4623153846153847
THBS4	-1.129801279620853
SERINC5	-2.3644091826923077
SPZ1	-1.1341213235294116
ZFYVE16	0.6303241379310346
FAM151B	-0.7372962962962961
ANKRD34B	-3.577527232142857
DHFR	0.030287837837837873
MTRNR2L2	-0.19627142857142857
MSH3	-0.93755658125
RASGRF2	-1.2150562285714286
CKMT2	-2.0079278217821783
ZCCHC9	-0.877697142857143
ACOT12	-1.9406509960159362
SSBP2	2.7770871657754017
ATG10	-2.093976744186046
RPS23	-1.5803130434782606
ATP6AP1L	-1.1011297058823528
TMEM167A	1.3252142857142861
XRCC4	0.010359999999999996
VCAN	-0.8010545884520885
HAPLN1	-0.29608124999999996
EDIL3	-0.7355497536945814
COX7C	-2.5345413793103444
RASA1	1.0071039665970771
CCNH	0.2075544715447154
TMEM161B	2.1139122171945703
MEF2C	2.7982957805907174
CETN3	1.971382978723404
MBLAC2	0.2243451388888888
POLR3G	-0.9811772727272727
LYSMD3	0.5392638655462184
GPR98	-0.8594689720593308
ARRDC3	1.7657540983606552
NR2F1	2.405784403669725
FAM172A	1.2183481012658228
POU5F2	-1.9891629213483148
KIAA0825	0.38223823529411766
ANKRD32	1.480232558139535
MCTP1	0.47486393162393165
FAM81B	0.43320191082802556
TTC37	0.026208646967340564
ARSK	-0.17434043478260874
GPR150	-0.14478035714285714
RFESD	1.0074964705882352
SPATA9	-0.9924091836734693
RHOBTB3	-1.5063464876033057
GLRX	-1.7608531111111108
ELL2	0.8322239781021897
PCSK1	-0.7161665137614678
CAST	-1.492756539509537
ERAP1	-1.1415316301703164
ERAP2	-0.8555080407124681
LNPEP	-0.236126797235023
LIX1	-1.0736686440677965
RIOK2	0.2563453658536585
RGMB	0.06167357723577236
CHD1	0.3228797440273037
FAM174A	-0.7660142857142859
ST8SIA4	1.0662655405405406
SLCO4C1	-0.9559031976744187
SLCO6A1	-0.6020809717868338
PAM	-0.49508929384965833
GIN1	-0.5822831413612565
PPIP5K2	1.2790877669902911
C5orf30	-2.6700725242718453
NUDT12	0.6080510416666667
EFNA5	2.2103775510204082
FBXL17	0.9692282608695654
FER	0.6680104895104895
PJA2	0.41393759124087587
MAN2A1	-0.4886170434782609
TMEM232	-0.30243017241379316
SLC25A46	0.9156272081218274
TSLP	-1.628621212121212
WDR36	0.009986336426914143
CAMK4	-0.05406694247787602
STARD4	-0.7002771084337349
NREP	0.2877551063829788
EPB41L4A	-1.2024212937062937
APC	0.07586629749393692
SRP19	-0.7770524590163933
REEP5	0.06927777777777774
DCP2	0.5686698630136987
MCC	-1.2776475225225223
TSSK1B	0.01433597560975609
YTHDC2	0.7888241883116883
KCNN2	1.07055
TRIM36	-2.0447088148148147
PGGT1B	0.29484024390243907
CCDC112	-0.2199011904761905
FEM1C	-1.433366076923077
TICAM2	-1.404516265060241
TMED7-TICAM2	-1.404516265060241
TMED7	0.7005574074074075
CDO1	-0.28822533333333333
ATG12	-1.5391216216216215
AP3S1	2.6600789999999996
ARL14EPL	-3.1756375
COMMD10	-0.5629418604651163
SEMA6A	-0.25395071283095727
DTWD2	-0.04506617647058827
DMXL1	0.8201616245210729
TNFAIP8	-1.3243538461538462
HSD17B4	-0.37154615384615386
FAM170A	-1.0773875862068967
PRR16	-1.3141507947019866
FTMT	-1.4054762711864404
SRFBP1	-0.32124121212121215
LOX	-0.9760014285714287
ZNF474	-1.7782931677018634
SNCAIP	-2.154817661097852
SNX2	1.675418867924528
SNX24	0.9982779411764707
PPIC	-0.8659639639639637
PRDM6	0.05113593750000002
CEP120	-0.6127828715365239
CSNK1G3	1.4584107142857143
ZNF608	-0.9603551675977653
GRAMD3	-1.1192588832487314
ALDH7A1	-1.2277501886792452
PHAX	-1.3005
C5orf48	-0.9532032692307694
LMNB1	-0.3641193798449613
MARCH3	1.8804806201550388
C5orf63	0.7344763636363636
MEGF10	-1.190954641434263
PRRC1	-1.881949926470588
CTXN3	-1.0154878048780487
SLC12A2	0.49486418333333326
FBN2	-1.2497822033898305
SLC27A6	-0.08987806691449814
ISOC1	-0.18856962025316462
ADAMTS19	-0.11029085923217545
KIAA1024L	-1.42269125
CHSY3	-0.008208170103092785
HINT1	0.6105593220338984
LYRM7	1.108875
CDC42SE2	-2.7647999999999997
RAPGEF6	0.8301610839694656
FNIP1	1.7127931656184487
ACSL6	-0.14310517241379306
IL3	-2.349491428571428
CSF2	-0.04615720588235299
P4HA2	-0.7443521912350598
PDLIM4	-0.6770342391304348
SLC22A4	0.3450517605633804
SLC22A5	-0.18225355932203394
IRF1	-0.5968266666666665
IL5	-1.2040175438596492
RAD50	1.0183640540540542
IL13	-1.464170666666667
IL4	-1.7348609374999997
KIF3A	0.4737912867647059
CCNI2	-0.18166105263157897
SEPT8	-0.14263403141361264
SOWAHA	-1.3001114285714286
SHROOM1	-0.8512639963167588
GDF9	-2.548077227722773
UQCRQ	0.6890270270270271
LEAP2	-0.6524
AFF4	1.304172884169884
ZCCHC10	-0.4541558823529412
HSPA4	0.4769752238805971
FSTL4	-1.5379402912621363
C5orf15	-0.51523265625
VDAC1	-0.4229781690140846
TCF7	0.3591782608695652
SKP1	2.2088678571428573
PPP2CA	2.5490226277372265
CDKL3	1.7268583732057416
UBE2B	2.973078125
CDKN2AIPNL	0.35935192307692304
JADE2	-1.0291995
SAR1B	1.6730614457831325
SEC24A	1.2833100182481751
CAMLG	-0.6305833333333334
DDX46	0.018820197044334967
C5orf24	1.5403655913978496
TXNDC15	-1.8109638636363636
PCBD2	-1.1371222222222221
CATSPER3	-0.9462657894736842
PITX1	0.8499819767441861
C5orf66	-1.350901408450704
H2AFY	0.009999999999999938
C5orf20	-0.9282871212121213
TIFAB	-1.0617721649484537
NEUROG1	-0.3033902777777778
CXCL14	1.953877358490566
SLC25A48	-0.5281860465116279
IL9	-2.8384126984126987
LECT2	-0.8004042857142858
TGFBI	-0.48779740112994346
TRPC7	0.5465637431693989
SPOCK1	-0.47517747252747256
KLHL3	-0.29069208633093524
HNRNPA0	-0.43048418079096057
MYOT	1.1702954954954956
PKD2L2	1.1311635514018692
FAM13B	2.7304513761467892
WNT8A	-0.3223853146853147
NME5	1.3086172839506174
BRD8	1.7933892526315791
KIF20A	0.4287397455470739
CDC23	0.6585405511811023
GFRA3	-0.15921196172248797
CDC25C	0.6961572916666667
FAM53C	2.5124211009174306
KDM3B	1.5003933667781493
REEP2	0.10042290076335877
EGR1	-0.5112043225806452
ETF1	3.1217094972067043
HSPA9	0.03773558282208585
CTNNA1	-0.3638155773955773
LRRTM2	3.235049302325581
SIL1	-0.2708653333333334
MATR3	2.691483823529412
PAIP2	4.402058823529411
SLC23A1	0.08816776119402983
MZB1	-0.9396067307692306
PROB1	-0.9607393421052631
SPATA24	1.652236111111111
DNAJC18	0.27436363636363637
TMEM173	-0.31083121951219506
UBE2D2	4.011016393442622
CXXC5	-0.09512977528089886
PSD2	-0.3431222454308095
NRG2	0.7957315879828326
PURA	2.878202941176471
IGIP	5.123684210526316
CYSTM1	0.9696545454545454
PFDN1	1.6932697674418606
HBEGF	0.32541339285714294
SLC4A9	0.0694896909090909
ANKHD1	1.9313118123636364
ANKHD1-EIF4EBP3	1.9313118123636364
SRA1	0.48727874015748024
EIF4EBP3	1.8335333333333328
APBB3	1.1428854887218047
SLC35A4	-0.024757945205479425
CD14	-2.0285510373443985
NDUFA2	-1.0768799999999998
TMCO6	0.464097090909091
IK	-0.025335748792270494
WDR55	-0.29502776041666673
DND1	0.5382699509803921
HARS	0.3045086419753087
HARS2	0.4044897872340426
ZMAT2	1.323484375
PCDHA1	-0.8849910116731518
PCDHA2	-0.5070942829827917
PCDHA3	-0.5037789863547759
PCDHA4	-0.6297984108527133
PCDHA5	-0.3566128744939271
PCDHA6	-0.6741136513944224
PCDHA7	-0.8335490058479532
PCDHA8	-0.8839467383268483
PCDHA9	-0.7879672275334607
PCDHA10	-0.3796703326810177
PCDHA11	-0.7657419253438114
PCDHA12	-0.7040757684630737
PCDHA13	-0.9451058512720157
PCDHAC1	-0.22306357563850696
PCDHAC2	0.6186482222222224
PCDHB1	-1.3459327543424318
PCDHB2	-0.8468554479418886
PCDHB3	-1.750373138173302
PCDHB4	-0.7570705314009663
PCDHB5	-1.4241257274826788
PCDHB6	-1.7665541927710844
PCDHB7	-1.1723258111888113
PCDHB8	-1.6557235714285714
PCDHB16	-2.137157869249395
PCDHB10	-0.991024703087886
PCDHB11	-1.5984243243243241
PCDHB12	-1.9150875061124695
PCDHB13	-2.492431339712919
PCDHB14	-1.4377783614457833
PCDHB15	-1.210086013986014
SLC25A2	-1.2964496732026143
TAF7	-0.3381983739837398
PCDHGA1	-1.1302453347280335
PCDHGA2	-1.8403741414141415
PCDHGA3	-1.377560282828283
PCDHGB1	-1.3156367573221757
PCDHGA4	-1.5149744140625
PCDHGB2	-1.2878892723492723
PCDHGA5	-1.2909013999999999
PCDHGB3	-1.3918131501057083
PCDHGA6	-1.5710762984496123
PCDHGA7	-1.4202763374485599
PCDHGB4	-1.7825997844827588
PCDHGA8	-1.5836346296296298
PCDHGA9	-1.828198854805726
PCDHGB6	-1.338349957716702
PCDHGA10	-1.970059633401222
PCDHGB7	-0.9819983157894738
PCDHGA11	-1.323393197556008
PCDHGA12	-1.495864
PCDHGC3	-0.7721968042226487
PCDHGC4	-0.14631908396946566
PCDHGC5	0.12149731060606062
DIAPH1	0.12112627118644066
HDAC3	0.4871640223463687
RELL2	1.0412309523809524
FCHSD1	0.40181512129380054
ARAP3	0.2681385380116959
PCDH1	-0.5252291899852725
KIAA0141	-0.3032695406360424
PCDH12	-0.626409802955665
RNF14	0.8527608938547486
GNPDA1	-0.40476099173553715
NDFIP1	1.0509715686274512
SPRY4	-0.39956284023668637
FGF1	-0.1735692307692307
ARHGAP26	1.0351942028985508
NR3C1	0.7879725356125356
HMHB1	-1.206
YIPF5	0.5217265137614677
KCTD16	-0.42499142857142863
PRELID2	1.0702357142857146
GRXCR2	0.16818241758241761
SH3RF2	-0.6350079441624366
PLAC8L1	-0.4154842105263158
LARS	-0.20277040169133193
RBM27	1.4519798114754099
POU4F3	0.7983371428571427
TCERG1	0.9529984526112184
GPR151	-0.9454144230769231
PPP2R2B	1.3483511904761905
STK32A	-0.49354344827586216
DPYSL3	-0.06862005899705008
JAKMIP2	0.43070703971119134
SPINK1	-0.0035405405405405364
SCGB3A2	-1.26721568627451
C5orf46	0.0090595238095238
SPINK5	-0.6045584656084656
SPINK14	0.8097000000000002
SPINK6	1.4011944444444442
SPINK13	-1.1153752941176471
SPINK7	-0.10399999999999993
SPINK9	0.46603225806451604
FBXO38	0.9169407575757575
HTR4	0.23182200000000008
ADRB2	0.5158105347593582
SH3TC2	-0.6243839774557165
ABLIM3	0.8233063973063973
AFAP1L1	-0.3608546961325967
GRPEL2	0.01316635514018696
PCYOX1L	-0.34918511450381684
IL17B	-0.23228000000000004
CSNK1A1	3.094038970588235
ARHGEF37	-0.6607996996996998
PPARGC1B	-0.7156223883495146
PDE6A	-0.6859781458966565
SLC26A2	0.17960970588235292
TIGD6	0.2441047846889952
HMGXB3	0.4772135595776773
CSF1R	-0.818708245243129
PDGFRB	-0.5643214564831261
CDX1	-0.7077505952380954
SLC6A7	0.4261871720116618
CAMK2A	0.3871392070484582
ARSI	-0.9366046204620462
TCOF1	-1.4651587485242032
CD74	0.16175000000000006
RPS14	0.02505294117647058
NDST1	-0.00923839907192575
SYNPO	-1.3568314444444447
MYOZ3	-0.8133852112676055
RBM22	-0.4341818059701493
DCTN4	0.7975573831775701
SMIM3	0.26995000000000013
IRGM	-2.804461627906977
ZNF300	0.3363785909090909
GPX3	-0.16926605504587164
TNIP1	-0.7980592105263158
ANXA6	-0.48647482758620686
CCDC69	-0.5947256198347108
GM2A	-1.4618123711340207
SLC36A3	-0.09320789915966382
SLC36A2	0.05094418699187002
SLC36A1	0.09551610169491531
FAT2	-1.2706508317929759
SPARC	0.4533173228346456
ATOX1	-1.0663457142857142
G3BP1	-0.21854558558558562
GLRA1	0.1266071794871795
NMUR2	-0.2882213197969543
GRIA1	0.43508131840796016
FAM114A2	0.24063931623931623
MFAP3	-0.661318125
GALNT10	-0.8621404255319148
SAP30L	0.7254275362318843
HAND1	-0.15957543859649123
LARP1	0.4455261715481172
FAXDC2	-1.2713013157894737
CNOT8	-0.21766788990825692
GEMIN5	-0.5492383819241983
MRPL22	-0.2864755813953489
KIF4B	0.09174161157024795
SGCD	0.9221264539007094
TIMD4	-2.2857138095238096
HAVCR1	-1.900295283018868
HAVCR2	-0.9208552447552447
MED7	-0.15048648648648663
ITK	-0.7163083018867923
FAM71B	-2.004021812080537
FNDC9	-1.2764077669902913
ADAM19	-0.9143164785553045
NIPAL4	-0.15278687258687257
SOX30	0.6816188725490196
C5orf52	-0.30823684931506856
THG1L	-0.5101171304347827
LSM11	-0.13885866666666669
CLINT1	1.8699568493150682
EBF1	1.5075806896551722
RNF145	-0.3326262987012987
UBLCP1	1.1814836065573768
IL12B	-0.7392198529411764
ADRA1B	1.0440259385665527
TTC1	-0.43885934065934057
PWWP2A	0.9534316539440204
FABP6	-0.34469350649350655
CCNJL	-0.6438964912280704
C1QTNF2	-0.5009271354166667
C5orf54	0.4293619909502263
SLU7	-0.6359758291457286
PTTG1	-0.760364705882353
ATP10B	-1.0643179027355623
GABRB2	0.6394460176991149
GABRA6	-0.9905289099526066
GABRA1	-0.524622641509434
GABRG2	0.041614916299559455
CCNG1	0.9233684210526315
NUDCD2	0.4661780821917808
HMMR	-0.46895086956521737
MAT2B	-0.6778675862068965
WWC1	-1.000416891791045
RARS	-1.3452479377431907
PANK3	0.9275638554216866
SLIT3	-0.037996513249651344
SPDL1	-0.966945283018868
DOCK2	-0.7276765166666666
FAM196B	-0.8250019920318726
FOXI1	-0.8469887179487181
C5orf58	0.42162857142857135
LCP2	-2.125804201680672
KCNIP1	0.3113291139240506
KCNMB1	-0.3194431578947369
GABRP	-0.45581382978723395
RANBP17	0.7237976034858387
TLX3	1.467707602339181
NPM1	1.325954867256637
FGF18	1.2623474747474748
FBXW11	0.08114428571428574
STK10	-0.5997287225000001
EFCAB9	-1.7863728813559323
UBTD2	-1.6798242718446603
SH3PXD2B	-1.438596118721461
NEURL1B	-0.11741683333333337
DUSP1	0.049898000000000026
ERGIC1	-0.7981723387096773
RPL26L1	0.04590163934426228
ATP6V0E1	1.3355526315789477
CREBRF	0.5782976984126984
BNIP1	-1.4506656779661018
NKX2-5	-0.09345200000000002
STC2	-0.5941423880597013
BOD1	-1.349201941747573
CPEB4	0.6386296735905045
C5orf47	-0.4341434065934066
MSX2	-0.49819685534591196
DRD1	-1.958286388888889
SFXN1	-4.046528378378379
HRH2	-0.968228975490196
CPLX2	-0.7408923076923077
THOC3	-0.8675012658227849
FAM153B	-0.8492359154929578
SIMC1	-0.44106568627450976
KIAA1191	-0.8122662576687117
ARL10	0.17288321167883214
NOP16	-1.2158128440366978
HIGD2A	-0.9436276923076924
CLTB	0.09854615384615384
FAF2	0.665589402173913
RNF44	-0.5789728346456693
CDHR2	-1.0353240687679082
GPRIN1	-1.1263028926905134
SNCB	0.15366281690140848
EIF4E1B	-1.4735909734513275
TSPAN17	0.07249068322981361
UNC5A	-0.18085
HK3	-0.8853537142857143
UIMC1	1.552134
ZNF346	0.9853388429752065
FGFR4	-0.8544590107526882
NSD1	0.4732072022838499
RAB24	0.5366876404494381
MXD3	-0.8953094339622643
PRELID1	1.3187142857142855
LMAN2	-0.02164999999999989
RGS14	-0.4783531645569621
SLC34A1	-0.5717927272727273
PFN3	-0.8621363636363636
F12	-1.7195179579579583
GRK6	-0.3563167857142856
PRR7	0.6997646341463415
DBN1	-0.7933177945619337
PDLIM7	-0.7785058577405858
DOK3	-1.4021615081967211
DDX41	-0.9700382252559725
FAM193B	0.0944897963800905
TMED9	-0.3706097345132743
B4GALT7	-0.33633588235294126
FAM153A	-0.7218301408450704
PROP1	-1.095770923076923
N4BP3	-1.284931188118812
RMND5B	-0.8527443888888888
NHP2	-0.15904166266666664
HNRNPAB	0.33850482758620687
PHYKPL	-1.004587614678899
COL23A1	-0.9341984759358289
CLK4	1.561540410958904
ZNF354A	-0.864929090909091
ZNF354B	-0.3810211822660099
ZFP2	-0.3824494076433121
ZNF454	-1.3784122807017543
GRM6	-1.1089245776031436
ZNF879	-1.5175109693877553
ZNF354C	-1.5283732954545455
ADAMTS2	-0.888934829821718
RUFY1	-0.7481854729729729
HNRNPH1	2.008572631578947
C5orf60	-0.1450284722222222
CBY3	-0.10546785714285718
CANX	-0.4556073913043478
MAML1	-1.2567446886446887
LTC4S	-0.08359528301886793
MGAT4B	-0.9930472142857141
SQSTM1	-2.038129515418502
C5orf45	-0.9645372093023256
TBC1D9B	-1.0524592268907564
RNF130	0.17945825242718452
RASGEF1C	-0.4157328703703704
MAPK9	-0.9037
GFPT2	-2.1953552631578943
CNOT6	1.4207426724137928
SCGB3A1	-1.9062836
FLT4	-0.8582357879234167
OR2Y1	-4.086579881656805
MGAT1	-1.4561233333333332
ZFP62	0.4254903536977492
BTNL8	-1.7007568281938326
BTNL3	-2.3135188302752296
BTNL9	-1.5842770547945209
OR2V1	-1.4898125
OR2V2	-0.5083
TRIM7	-1.0577190311418685
TRIM41	0.045076872964169346
GNB2L1	-0.9116351963190185
TRIM52	-0.5730424489795919
DUSP22	-1.1306697368421055
IRF4	-1.5217950259067357
EXOC2	-2.5666471649484532
HUS1B	-2.2254519480519477
FOXQ1	-0.9488319494584838
FOXF2	0.3609366412213741
FOXC1	0.290039375
GMDS	-0.7104094117647058
C6orf195	-1.6021809523809527
MYLK4	-1.1866697183098591
WRNIP1	-0.9208116766467063
SERPINB1	-2.781594871794871
SERPINB9	-2.985020958083832
SERPINB6	-2.5466899371069185
NQO2	-2.788420560747664
RIPK1	-2.0920249042145596
BPHL	-2.266729655172414
TUBB2A	-0.5358233009708737
TUBB2B	-0.5156865853658538
PSMG4	-0.7198802272727275
SLC22A23	-0.13602952631578952
PXDC1	-0.9101980582524273
FAM50B	-1.391279020979021
PRPF4B	-0.7924810354223434
FAM217A	-0.9821638190954775
C6orf201	-1.3704181818181815
ECI2	-3.0822207865168543
CDYL	-2.453113080168776
RPP40	-1.215070068027211
PPP1R3G	-0.9739976923076925
LYRM4	0.4421551724137931
FARS2	-1.9572775392670156
NRN1	2.723333333333333
F13A1	-1.4960908814589664
LY86	-1.8551657142857145
RREB1	-2.178960157126824
SSR1	-1.2168768503937009
CAGE1	-0.7449366141732284
RIOK1	-1.1314827604166668
DSP	-2.393141638418079
SNRNP48	-0.5993437500000002
BMP6	-0.49328255813953487
TXNDC5	-2.405537142222222
BLOC1S5	-0.3863735294117648
EEF1E1	-0.976854054054054
SLC35B3	0.1708267759562841
